days,pop_chronic,pop_chronic_flow,pop_2nd,pop_2nd_flow,pop_3rd,pop_3rd_flow,pop,pop_flow,pop9_flow,pop9,pop8_flow,pop8,pop7_flow,pop7,pop6_flow,pop6,pop5_flow,pop5,pop4_flow,pop4,pop3_flow,pop3,pop2_flow,pop2,pop1_flow,pop1
16.45045045,0.2,0.181703238,0.001,0.000911908,0.001,0.000911908,13.18962755,23.29395603,0.000911908,0.001,0.000911908,0.001,0.000911908,0.001,0.000911908,0.001,0.000911908,0.001,0.000911908,0.001,0.000911908,0.001,0.000911908,0.001,0.000911103,0.001022423
16.61661662,0.2,0.182454365,0.001,0.000915642,0.001,0.000915642,12.72430212,22.65935958,0.000915642,0.001,0.000915642,0.001,0.000915642,0.001,0.000915642,0.001,0.000915642,0.001,0.000915642,0.001,0.000915642,0.001,0.000915642,0.001,0.000914582,0.001180331
16.78278278,0.2,0.183208198,0.001,0.000919389,0.001,0.000919389,12.27450134,22.0342423,0.000919389,0.001,0.000919389,0.001,0.000919389,0.001,0.000919389,0.001,0.000919389,0.001,0.000919389,0.001,0.000919389,0.001,0.000919389,0.001,0.000918206,0.001462793
16.94894895,0.2,0.183964743,0.001,0.00092315,0.001,0.00092315,11.83979552,21.41942219,0.00092315,0.001,0.00092315,0.001,0.00092315,0.001,0.00092315,0.001,0.00092315,0.001,0.00092315,0.001,0.00092315,0.001,0.00092315,0.001,0.000921982,0.001878656
17.11511512,0.2,0.184724007,0.001,0.000926924,0.001,0.000926924,11.41975819,20.81482114,0.000926924,0.001,0.000926924,0.001,0.000926924,0.001,0.000926924,0.001,0.000926924,0.001,0.000926924,0.001,0.000926924,0.001,0.000926924,0.001,0.000926205,0.002453023
17.28128128,0.2,0.185485995,0.001,0.000930711,0.001,0.000930711,11.01396709,20.22170763,0.000930711,0.001,0.000930711,0.001,0.000930711,0.001,0.000930711,0.001,0.000930711,0.001,0.000930711,0.001,0.000930711,0.001,0.000930711,0.001,0.00093133,0.00322677
17.44744745,0.2,0.186250715,0.001,0.000934512,0.001,0.000934512,10.62200498,19.64085192,0.000934512,0.001,0.000934512,0.001,0.000934512,0.001,0.000934512,0.001,0.000934512,0.001,0.000934512,0.001,0.000934512,0.001,0.000934512,0.001,0.000937697,0.00425838
17.61361361,0.2,0.187018173,0.001,0.000938327,0.001,0.000938327,10.24346047,19.07164762,0.000938327,0.001,0.000938327,0.001,0.000938327,0.001,0.000938327,0.001,0.000938327,0.001,0.000938327,0.001,0.000938327,0.001,0.000938327,0.001,0.000946563,0.005627729
17.77977978,0.2,0.187788375,0.001,0.000942154,0.001,0.000942154,9.877928626,18.51447235,0.000942154,0.001,0.000942154,0.001,0.000942154,0.001,0.000942154,0.001,0.000942154,0.001,0.000942154,0.001,0.000942154,0.001,0.000942154,0.001,0.000959633,0.007441932
17.94594595,0.2,0.188561328,0.001,0.000945996,0.001,0.000945996,9.525011475,17.97011978,0.000945996,0.001,0.000945996,0.001,0.000945996,0.001,0.000945996,0.001,0.000945996,0.001,0.000945996,0.001,0.000945996,0.001,0.000945996,0.001,0.000978593,0.009843523
18.11211211,0.2,0.189337037,0.001,0.00094985,0.001,0.00094985,9.184318531,17.43886442,0.00094985,0.001,0.00094985,0.001,0.00094985,0.001,0.00094985,0.001,0.00094985,0.001,0.00094985,0.001,0.00094985,0.001,0.00094985,0.001,0.001006101,0.013021475
18.27827828,0.2,0.19011551,0.001,0.000953719,0.001,0.000953719,8.855467155,16.91949593,0.000953719,0.001,0.000953719,0.001,0.000953719,0.001,0.000953719,0.001,0.000953719,0.001,0.000953719,0.001,0.000953719,0.001,0.000953719,0.001,0.001046137,0.017225982
18.44444444,0.2,0.190896753,0.001,0.000957601,0.001,0.000957601,8.538082773,16.41290541,0.000957601,0.001,0.000957601,0.001,0.000957601,0.001,0.000957601,0.001,0.000957601,0.001,0.000957601,0.001,0.000957601,0.001,0.000957601,0.001,0.001104929,0.022788055
18.61061061,0.2,0.191680771,0.001,0.000961496,0.001,0.000961496,8.231799096,15.91924895,0.000961496,0.001,0.000961496,0.001,0.000961496,0.001,0.000961496,0.001,0.000961496,0.001,0.000961496,0.001,0.000961496,0.001,0.000961496,0.001,0.0011899,0.030145426
18.77677678,0.2,0.192467571,0.001,0.000965406,0.001,0.000965406,7.936258343,15.43813568,0.000965406,0.001,0.000965406,0.001,0.000965406,0.001,0.000965406,0.001,0.000965406,0.001,0.000965406,0.001,0.000965406,0.001,0.000965406,0.001,0.001311324,0.039876735
18.94294294,0.2,0.19325716,0.001,0.000969329,0.001,0.000969329,7.651111393,14.96916412,0.000969329,0.001,0.000969329,0.001,0.000969329,0.001,0.000969329,0.001,0.000969329,0.001,0.000969329,0.001,0.000969329,0.001,0.000969329,0.001,0.00148231,0.052746654
19.10910911,0.2,0.194049544,0.001,0.000973265,0.001,0.000973265,7.37601785,14.51259897,0.000973265,0.001,0.000973265,0.001,0.000973265,0.001,0.000973265,0.001,0.000973265,0.001,0.000973265,0.001,0.000973265,0.001,0.000973265,0.001,0.001719983,0.069765256
19.27527528,0.2,0.194844729,0.001,0.000977216,0.001,0.000977216,7.110646053,14.0683946,0.000977216,0.001,0.000977216,0.001,0.000977216,0.001,0.000977216,0.001,0.000977216,0.001,0.000977216,0.001,0.000977216,0.001,0.000977216,0.001,0.002046857,0.092266053
19.44144144,0.2,0.19564272,0.001,0.00098118,0.001,0.00098118,6.854673114,13.63602704,0.00098118,0.001,0.00098118,0.001,0.00098118,0.001,0.00098118,0.001,0.00098118,0.001,0.00098118,0.001,0.00098118,0.001,0.00098118,0.001,0.002495443,0.122008346
19.60760761,0.2,0.196443525,0.001,0.000985158,0.001,0.000985158,6.60778489,13.21545347,0.000985158,0.001,0.000985158,0.001,0.000985158,0.001,0.000985158,0.001,0.000985158,0.001,0.000985158,0.001,0.000985158,0.001,0.000985158,0.001,0.003100403,0.161311004
19.77377377,0.2,0.19724715,0.001,0.000989149,0.001,0.000989149,6.369675949,12.80651746,0.000989149,0.001,0.000989149,0.001,0.000989149,0.001,0.000989149,0.001,0.000989149,0.001,0.000989149,0.001,0.000989149,0.001,0.000989149,0.001,0.003916746,0.213226718
19.93993994,0.2,0.198053601,0.001,0.000993155,0.001,0.000993155,6.140049489,12.40894027,0.000993155,0.001,0.000993155,0.001,0.000993155,0.001,0.000993155,0.001,0.000993155,0.001,0.000993155,0.001,0.000993155,0.001,0.000993155,0.001,0.005014383,0.2817677
20.10610611,0.2,0.198862883,0.001,0.000997174,0.001,0.000997174,5.918617252,12.02255077,0.000997174,0.001,0.000997174,0.001,0.000997174,0.001,0.000997174,0.001,0.000997174,0.001,0.000997174,0.001,0.000997174,0.001,0.000997174,0.001,0.006486999,0.372195905
20.27227227,0.2,0.199675003,0.001,0.001001208,0.001,0.001001208,5.705099421,11.64713903,0.001001208,0.001,0.001001208,0.001,0.001001208,0.001,0.001001208,0.001,0.001001208,0.001,0.001001208,0.001,0.001001208,0.001,0.001001208,0.001,0.008456804,0.491392584
20.43843844,0.2,0.200489968,0.001,0.001005255,0.001,0.001005255,5.499224498,11.2825048,0.001005255,0.001,0.001005255,0.001,0.001005255,0.001,0.001005255,0.001,0.001005255,0.001,0.001005255,0.001,0.001005255,0.001,0.001005255,0.001,0.011088709,0.64832238
20.6046046,0.2,0.201307783,0.001,0.001009317,0.001,0.001009317,5.300729181,10.92842589,0.001009317,0.001,0.001009317,0.001,0.001009317,0.001,0.001009317,0.001,0.001009317,0.001,0.001009317,0.001,0.001009317,0.001,0.001009317,0.001,0.014596446,0.854605029
20.77077077,0.2,0.202128454,0.001,0.001013392,0.001,0.001013392,5.109358225,10.58468229,0.001013392,0.001,0.001013392,0.001,0.001013392,0.001,0.001013392,0.001,0.001013392,0.001,0.001013392,0.001,0.001013392,0.001,0.001013392,0.001,0.019264785,1.125200071
20.93693694,0.2,0.202951988,0.001,0.001017481,0.001,0.001017481,4.924864269,10.25106394,0.001017481,0.001,0.001017481,0.001,0.001017481,0.001,0.001017481,0.001,0.001017481,0.001,0.001017481,0.001,0.001017481,0.001,0.001017481,0.001,0.025473292,1.479192773
21.1031031,0.2,0.203778389,0.001,0.001021585,0.001,0.001021585,4.747007706,9.927337451,0.001021585,0.001,0.001021585,0.001,0.001021585,0.001,0.001021585,0.001,0.001021585,0.001,0.001021585,0.001,0.001021585,0.001,0.001021585,0.001,0.033724212,1.940636321
21.26926927,0.2,0.204607666,0.001,0.001025702,0.001,0.001025702,4.575556505,9.613272903,0.001025702,0.001,0.001025702,0.001,0.001025702,0.001,0.001025702,0.001,0.001025702,0.001,0.001025702,0.001,0.001025702,0.001,0.001025702,0.001,0.044682523,2.539347043
21.43543544,0.2,0.205439823,0.001,0.001029834,0.001,0.001029834,4.410286031,9.308648076,0.001029834,0.001,0.001029834,0.001,0.001029834,0.001,0.001029834,0.001,0.001029834,0.001,0.001029834,0.001,0.001029834,0.001,0.001029834,0.001,0.059226926,3.311455874
21.6016016,0.2,0.206274866,0.001,0.00103398,0.001,0.00103398,4.250978893,9.013218935,0.00103398,0.001,0.00103398,0.001,0.00103398,0.001,0.00103398,0.001,0.00103398,0.001,0.00103398,0.001,0.00103398,0.001,0.00103398,0.001,0.078521412,4.299383869
21.76776777,0.2,0.207112802,0.001,0.00103814,0.001,0.00103814,4.097424761,8.726756347,0.00103814,0.001,0.00103814,0.001,0.00103814,0.001,0.00103814,0.001,0.00103814,0.001,0.00103814,0.001,0.00103814,0.001,0.00103814,0.001,0.104099637,5.550736408
21.93393393,0.2,0.207953636,0.001,0.001042314,0.001,0.001042314,3.949420198,8.449063118,0.001042314,0.001,0.001042314,0.001,0.001042314,0.001,0.001042314,0.001,0.001042314,0.001,0.001042314,0.001,0.001042314,0.001,0.001042314,0.001,0.137980583,7.115443479
22.1001001,0.2,0.208797375,0.001,0.001046502,0.001,0.001046502,3.806768488,8.179871428,0.001046502,0.001,0.001046502,0.001,0.001046502,0.001,0.001046502,0.001,0.001046502,0.001,0.001046502,0.001,0.001046502,0.001,0.001046502,0.001,0.182811079,9.040413033
22.26626627,0.2,0.209644023,0.001,0.001050705,0.001,0.001050705,3.669279434,7.918933173,0.001050705,0.001,0.001050705,0.001,0.001050705,0.001,0.001050705,0.001,0.001050705,0.001,0.001050705,0.001,0.001050705,0.001,0.001050705,0.001,0.242059946,11.36120283
22.43243243,0.2,0.210493586,0.001,0.001054922,0.001,0.001054922,3.536769216,7.666065017,0.001054922,0.001,0.001054922,0.001,0.001054922,0.001,0.001054922,0.001,0.001054922,0.001,0.001054922,0.001,0.001054922,0.001,0.001054922,0.001,0.320235214,14.09101241
22.5985986,0.2,0.21134607,0.001,0.001059153,0.001,0.001059153,3.409060182,7.421072983,0.001059153,0.001,0.001059153,0.001,0.001059153,0.001,0.001059153,0.001,0.001059153,0.001,0.001059153,0.001,0.001059153,0.001,0.001059153,0.001,0.423161016,17.20878142
22.76476476,0.2,0.212201483,0.001,0.001063398,0.001,0.001063398,3.285980696,7.183679176,0.001063398,0.001,0.001063398,0.001,0.001063398,0.001,0.001063398,0.001,0.001063398,0.001,0.001063398,0.001,0.001063398,0.001,0.001063398,0.001,0.55832718,20.65008578
22.93093093,0.2,0.213059828,0.001,0.001067658,0.001,0.001067658,3.16736496,6.953638745,0.001067658,0.001,0.001067658,0.001,0.001067658,0.001,0.001067658,0.001,0.001067658,0.001,0.001067658,0.001,0.001067658,0.001,0.001067658,0.001,0.735202014,24.30575317
23.0970971,0.2,0.213921113,0.001,0.001071933,0.001,0.001071933,3.053052835,6.730855687,0.001071933,0.001,0.001071933,0.001,0.001071933,0.001,0.001071933,0.001,0.001071933,0.001,0.001071933,0.001,0.001071933,0.001,0.001071933,0.001,0.965704607,28.03204196
23.26326326,0.2,0.214785343,0.001,0.001076221,0.001,0.001076221,2.942889692,6.515080432,0.001076221,0.001,0.001076221,0.001,0.001076221,0.001,0.001076221,0.001,0.001076221,0.001,0.001076221,0.001,0.001076221,0.001,0.001076221,0.001,1.264316925,31.6719437
23.42942943,0.2,0.215652524,0.001,0.001080525,0.001,0.001080525,2.836726221,6.306062749,0.001080525,0.001,0.001080525,0.001,0.001080525,0.001,0.001080525,0.001,0.001080525,0.001,0.001080525,0.001,0.001080525,0.001,0.001080525,0.001,1.648304684,35.08134063
23.5955956,0.2,0.216522661,0.001,0.001084842,0.001,0.001084842,2.734418302,6.103584825,0.001084842,0.001,0.001084842,0.001,0.001084842,0.001,0.001084842,0.001,0.001084842,0.001,0.001084842,0.001,0.001084842,0.001,0.001084842,0.001,2.138105425,38.15049071
23.76176176,0.2,0.217395761,0.001,0.001089175,0.001,0.001089175,2.635826804,5.90759569,0.001089175,0.001,0.001089175,0.001,0.001089175,0.001,0.001089175,0.001,0.001089175,0.001,0.001089175,0.001,0.001089175,0.001,0.001089175,0.001,2.756559128,40.81371983
23.92792793,0.2,0.218271828,0.001,0.001093521,0.001,0.001093521,2.540817476,5.717801573,0.001093521,0.001,0.001093521,0.001,0.001093521,0.001,0.001093521,0.001,0.001093521,0.001,0.001093521,0.001,0.001093521,0.001,0.001093521,0.001,3.528164524,43.04669898
24.09409409,0.2,0.219150868,0.001,0.001097882,0.001,0.001097882,2.449260745,5.533988377,0.001097882,0.001,0.001097882,0.001,0.001097882,0.001,0.001097882,0.001,0.001097882,0.001,0.001097882,0.001,0.001097882,0.001,0.001097882,0.001,4.4777168,44.85618434
24.26026026,0.2,0.220032888,0.001,0.001102258,0.001,0.001102258,2.361031615,5.355997755,0.001102258,0.001,0.001102258,0.001,0.001102258,0.001,0.001102258,0.001,0.001102258,0.001,0.001102258,0.001,0.001102258,0.001,0.001102258,0.001,5.628354945,46.26823082
24.42642643,0.2,0.220917892,0.001,0.001106649,0.001,0.001106649,2.276009467,5.183735657,0.001106649,0.001,0.001106649,0.001,0.001106649,0.001,0.001106649,0.001,0.001106649,0.001,0.001106649,0.001,0.001106649,0.001,0.001106649,0.001,6.999290277,47.31862107
24.59259259,0.2,0.221805886,0.001,0.001111054,0.001,0.001111054,2.194077976,5.016941578,0.001111054,0.001,0.001111054,0.001,0.001111054,0.001,0.001111054,0.001,0.001111054,0.001,0.001111054,0.001,0.001111054,0.001,0.001111054,0.001,8.603365136,48.04650296
24.75875876,0.2,0.222696876,0.001,0.001115474,0.001,0.001115474,2.115124907,4.855416226,0.001115474,0.001,0.001115474,0.001,0.001115474,0.001,0.001115474,0.001,0.001115474,0.001,0.001115474,0.001,0.001115474,0.001,0.001115474,0.001,10.44499439,48.49069883
24.92492492,0.2,0.223590867,0.001,0.001119908,0.001,0.001119908,2.039042048,4.69906602,0.001119908,0.001,0.001119908,0.001,0.001119908,0.001,0.001119908,0.001,0.001119908,0.001,0.001119908,0.001,0.001119908,0.001,0.001119908,0.001,12.51857393,48.68779392
25.09109109,0.2,0.224487865,0.001,0.001124357,0.001,0.001124357,1.965725006,4.547745967,0.001124357,0.001,0.001124357,0.001,0.001124357,0.001,0.001124357,0.001,0.001124357,0.001,0.001124357,0.001,0.001124357,0.001,0.001124357,0.001,14.81243533,48.67127822
25.25725726,0.2,0.225387875,0.001,0.001128821,0.001,0.001128821,1.895073148,4.401240234,0.001128821,0.001,0.001128821,0.001,0.001128821,0.001,0.001128821,0.001,0.001128821,0.001,0.001128821,0.001,0.001128821,0.001,0.001128821,0.001,17.29062258,48.47127722
25.42342342,0.2,0.226290902,0.001,0.0011333,0.001,0.0011333,1.826989414,4.259387001,0.0011333,0.001,0.0011333,0.001,0.0011333,0.001,0.0011333,0.001,0.0011333,0.001,0.0011333,0.001,0.0011333,0.001,0.0011333,0.001,19.92364753,48.11459577
25.58958959,0.2,0.227196952,0.001,0.001137793,0.001,0.001137793,1.761380248,4.122157369,0.001137793,0.001,0.001137793,0.001,0.001137793,0.001,0.001137793,0.001,0.001137793,0.001,0.001137793,0.001,0.001137793,0.001,0.001137793,0.001,22.67054628,47.62491694
25.75575576,0.2,0.22810603,0.001,0.001142301,0.001,0.001142301,1.69815543,3.989326956,0.001142301,0.001,0.001142301,0.001,0.001142301,0.001,0.001142301,0.001,0.001142301,0.001,0.001142301,0.001,0.001142301,0.001,0.001142301,0.001,25.48608962,47.02306983
25.92192192,0.2,0.229018141,0.001,0.001146824,0.001,0.001146824,1.637228014,3.860735397,0.001146824,0.001,0.001146824,0.001,0.001146824,0.001,0.001146824,0.001,0.001146824,0.001,0.001146824,0.001,0.001146824,0.001,0.001146824,0.001,28.32357728,46.32731368
26.08808809,0.2,0.229933292,0.001,0.001151362,0.001,0.001151362,1.578514159,3.73630602,0.001151362,0.001,0.001151362,0.001,0.001151362,0.001,0.001151362,0.001,0.001151362,0.001,0.001151362,0.001,0.001151362,0.001,0.001151362,0.001,31.1373153,45.55362221
26.25425425,0.2,0.230851486,0.001,0.001155915,0.001,0.001155915,1.52193308,3.615922603,0.001155915,0.001,0.001155915,0.001,0.001155915,0.001,0.001155915,0.001,0.001155915,0.001,0.001155915,0.001,0.001155915,0.001,0.001155915,0.001,33.88498813,44.71594675
26.42042042,0.2,0.23177273,0.001,0.001160483,0.001,0.001160483,1.467406886,3.49941121,0.001160483,0.001,0.001160483,0.001,0.001160483,0.001,0.001160483,0.001,0.001160483,0.001,0.001160483,0.001,0.001160483,0.001,0.001160483,0.001,36.52814242,43.8264569
26.58658659,0.2,0.232697028,0.001,0.001165066,0.001,0.001165066,1.414860533,3.386639466,0.001165066,0.001,0.001165066,0.001,0.001165066,0.001,0.001165066,0.001,0.001165066,0.001,0.001165066,0.001,0.001165066,0.001,0.001165066,0.001,39.03388001,42.89575637
26.75275275,0.2,0.233624385,0.001,0.001169663,0.001,0.001169663,1.364221671,3.277571323,0.001169663,0.001,0.001169663,0.001,0.001169663,0.001,0.001169663,0.001,0.001169663,0.001,0.001169663,0.001,0.001169663,0.001,0.001169663,0.001,41.37485365,41.93307445
26.91891892,0.2,0.234554808,0.001,0.001174276,0.001,0.001174276,1.315420603,3.172028967,0.001174276,0.001,0.001174276,0.001,0.001174276,0.001,0.001174276,0.001,0.001174276,0.001,0.001174276,0.001,0.001174276,0.001,0.001174276,0.001,43.52965392,40.94643499
27.08508509,0.2,0.2354883,0.001,0.001178903,0.001,0.001178903,1.268390141,3.06988058,0.001178903,0.001,0.001178903,0.001,0.001178903,0.001,0.001178903,0.001,0.001178903,0.001,0.001178903,0.001,0.001178903,0.001,0.001178903,0.001,45.48364412,39.94280475
27.25125125,0.2,0.236424867,0.001,0.001183546,0.001,0.001183546,1.223065565,2.971056073,0.001183546,0.001,0.001183546,0.001,0.001183546,0.001,0.001183546,0.001,0.001183546,0.001,0.001183546,0.001,0.001183546,0.001,0.001183546,0.001,47.2283287,38.92822348
27.41741742,0.2,0.237364514,0.001,0.001188204,0.001,0.001188204,1.17938449,2.875456689,0.001188204,0.001,0.001188204,0.001,0.001188204,0.001,0.001188204,0.001,0.001188204,0.001,0.001188204,0.001,0.001188204,0.001,0.001188204,0.001,48.75864864,37.90791777
27.58358358,0.2,0.238307247,0.001,0.001192877,0.001,0.001192877,1.137286827,2.782939652,0.001192877,0.001,0.001192877,0.001,0.001192877,0.001,0.001192877,0.001,0.001192877,0.001,0.001192877,0.001,0.001192877,0.001,0.001192877,0.001,50.07446722,36.88640069
27.74974975,0.2,0.239253068,0.001,0.001197564,0.001,0.001197564,1.096714658,2.693393302,0.001197564,0.001,0.001197564,0.001,0.001197564,0.001,0.001197564,0.001,0.001197564,0.001,0.001197564,0.001,0.001197564,0.001,0.001197564,0.001,51.17797356,35.86755895
27.91591592,0.2,0.240201985,0.001,0.001202267,0.001,0.001202267,1.057612203,2.606785464,0.001202267,0.001,0.001202267,0.001,0.001202267,0.001,0.001202267,0.001,0.001202267,0.001,0.001202267,0.001,0.001202267,0.001,0.001202267,0.001,52.07364879,34.85472927
28.08208208,0.2,0.241154002,0.001,0.001206986,0.001,0.001206986,1.019925698,2.522974285,0.001206986,0.001,0.001206986,0.001,0.001206986,0.001,0.001206986,0.001,0.001206986,0.001,0.001206986,0.001,0.001206986,0.001,0.001206986,0.001,52.7695439,33.8507652
28.24824825,0.2,0.242109123,0.001,0.001211719,0.001,0.001211719,0.983603368,2.441851865,0.001211719,0.001,0.001211719,0.001,0.001211719,0.001,0.001211719,0.001,0.001211719,0.001,0.001211719,0.001,0.001211719,0.001,0.001211719,0.001,53.27576707,32.85809582
28.41441441,0.2,0.243067353,0.001,0.001216467,0.001,0.001216467,0.948595312,2.36339145,0.001216467,0.001,0.001216467,0.001,0.001216467,0.001,0.001216467,0.001,0.001216467,0.001,0.001216467,0.001,0.001216467,0.001,0.001216467,0.001,53.6035256,31.87877714
28.58058058,0.2,0.244028698,0.001,0.001221231,0.001,0.001221231,0.914853475,2.28747266,0.001221231,0.001,0.001221231,0.001,0.001221231,0.001,0.001221231,0.001,0.001221231,0.001,0.001221231,0.001,0.001221231,0.001,0.001221231,0.001,53.76623832,30.91453733
28.74674675,0.2,0.244993162,0.001,0.00122601,0.001,0.00122601,0.882331546,2.21399704,0.00122601,0.001,0.00122601,0.001,0.00122601,0.001,0.00122601,0.001,0.00122601,0.001,0.00122601,0.001,0.00122601,0.001,0.00122601,0.001,53.77634303,29.96681651
28.91291291,0.2,0.245960749,0.001,0.001230804,0.001,0.001230804,0.85098493,2.142920444,0.001230804,0.001,0.001230804,0.001,0.001230804,0.001,0.001230804,0.001,0.001230804,0.001,0.001230804,0.001,0.001230804,0.001,0.001230804,0.001,53.64731421,29.0368023
29.07907908,0.2,0.246931464,0.001,0.001235614,0.001,0.001235614,0.820770648,2.074159577,0.001235614,0.001,0.001235614,0.001,0.001235614,0.001,0.001235614,0.001,0.001235614,0.001,0.001235614,0.001,0.001235614,0.001,0.001235614,0.001,53.39215661,28.12545861
29.24524525,0.2,0.247905316,0.001,0.001240438,0.001,0.001240438,0.791647318,2.007618258,0.001240438,0.001,0.001240438,0.001,0.001240438,0.001,0.001240438,0.001,0.001240438,0.001,0.001240438,0.001,0.001240438,0.001,0.001240438,0.001,53.02246643,27.23355526
29.41141141,0.2,0.248882308,0.001,0.001245279,0.001,0.001245279,0.76357506,1.943240782,0.001245279,0.001,0.001245279,0.001,0.001245279,0.001,0.001245279,0.001,0.001245279,0.001,0.001245279,0.001,0.001245279,0.001,0.001245279,0.001,52.55173468,26.36169095
29.57757758,0.2,0.249862443,0.001,0.001250134,0.001,0.001250134,0.736515473,1.880968648,0.001250134,0.001,0.001250134,0.001,0.001250134,0.001,0.001250134,0.001,0.001250134,0.001,0.001250134,0.001,0.001250134,0.001,0.001250134,0.001,51.98931531,25.51031446
29.74374374,0.2,0.250845725,0.001,0.001255005,0.001,0.001255005,0.710431552,1.820709918,0.001255005,0.001,0.001255005,0.001,0.001255005,0.001,0.001255005,0.001,0.001255005,0.001,0.001255005,0.001,0.001255005,0.001,0.001255005,0.001,51.3481151,24.67974342
